Id,SalePrice
2,120383.3388223434
4,246630.6051960652
6,184051.5344635258
7,235242.91633951262
17,244720.29637617746
18,331028.95999615337
22,184985.31244458116
27,102184.24078303332
31,97587.24343172491
36,164182.13886478933
39,316787.14584832697
40,280169.53715813754
42,304304.1630672442
46,212836.80394996243
53,193812.32133059265
58,193423.53959072783
61,324164.1674733255
72,197775.8770891481
79,120640.22807453605
80,216716.61856745387
82,173671.40351744182
83,106204.1428677412
85,150629.96988415223
88,109625.1872097995
92,295505.41857187415
93,291432.8506913576
95,218341.65121917657
102,175634.5612142066
103,194195.1315332969
106,249419.6639035245
107,190269.9705908049
110,224371.3751023958
114,198932.57757205202
116,206643.43249487889
117,179755.12195463537
118,145305.55024229293
125,153955.8929835193
126,600069.5580787589
127,122369.83342998101
128,211958.79752777092
134,117367.24249974481
135,158847.12758443746
137,266226.77323430765
143,125148.90069215704
147,119245.02738647604
148,187919.5624590488
150,107067.5762398972
156,142214.38596626688
157,118265.41814382063
159,175751.68612848842
161,303161.7422197706
167,138052.59624723106
170,115169.4242512513
171,522828.33232863003
175,71220.27667679696
179,147809.2265178057
181,106889.71291339632
186,236178.23988869676
193,219421.4903208142
194,54099.5570629554
206,116279.4005222847
208,154980.97409145065
210,146773.39369885047
211,95258.65562559824
212,545283.3332025175
214,536138.4358029707
215,138134.59358124758
217,571673.2435340389
222,125608.52542253217
227,142503.57589174883
228,156767.64250509857
233,226749.85616453856
235,100699.11906294254
238,128098.90606145127
241,178293.6782134572
252,228217.72384971584
253,210605.19336538983
256,155529.45245318493
257,146216.79076923104
258,212053.95891323
259,187368.12128990737
261,146153.67813864505
263,122075.11806739989
266,227406.0336915958
267,239167.50689907133
270,157093.4610882862
271,254734.0652425232
276,584662.9688676269
285,163290.85050818886
288,31857.85794074548
289,122786.850680439
290,129144.5400864961
291,578453.195905096
292,554452.4751212244
293,204144.84043546492
294,216918.30614581067
295,185700.43075299487
304,140462.08699656092
322,328504.2216185684
326,170703.89151115046
327,80581.90222178723
328,105043.86154506197
331,500424.807647325
332,517497.43352878815
333,80340.78736817016
335,119458.70834061631
337,190727.34369467144
342,128012.92648192015
343,179904.090486045
347,205274.1475196883
350,319302.78532400355
352,239452.75533138012
358,167136.49538033557
359,170002.37392836707
360,167355.08477785613
368,312657.2070231148
369,219681.8475130055
373,203770.4314787201
377,265607.7986731843
383,167205.15503197722
386,252861.64924828615
387,247246.36626166446
390,185785.31313173682
391,172009.73204648404
395,168532.21333047887
397,115468.64822660384
398,95997.84745636678
401,99805.2532666646
404,139097.4608287483
408,105388.9434088964
409,143493.11932091461
410,166150.8245424133
418,149386.4981574817
422,349088.06891769805
427,341049.9910973795
431,360015.5709308357
433,398032.9892333473
437,309875.55096466397
438,292463.31476782874
442,319753.3915767871
447,230742.46782300554
459,303708.62241027335
460,267615.3799168255
464,207322.75108191176
465,194394.3266620726
467,173138.26684117815
468,176206.6293204457
474,191939.15388337575
480,205606.0984716847
481,197387.3431137439
483,216107.16427680018
488,195645.4517369808
492,188707.67415281705
494,193448.58388949183
499,306878.67677013617
500,281994.17367382144
501,306497.11957149627
503,240036.43367304918
506,217337.5254119485
508,295265.626579608
511,288581.49267857627
515,232850.92509419186
519,235972.37233173964
521,306838.3756319188
530,239076.53141354347
532,229157.81933044147
534,214674.32366266308
540,206111.9658680743
541,579734.6104022188
551,163310.10416636427
552,198327.81128795908
554,116019.15759140941
555,119634.19206931202
556,130625.68268136401
557,124866.69218483288
565,221749.22607858217
566,308421.58538547566
567,168196.45040565697
569,219031.10329820833
570,198783.81531861288
574,238824.2418081927
575,265205.4414914935
576,221077.12266944526
577,236354.15402039877
578,279174.86787936505
583,221958.56033341566
584,242317.96886609215
585,166811.63940810747
587,206374.0477037849
593,234473.9955004974
597,223016.74230681968
598,169415.07997197093
599,166289.121653075
600,84591.75365499912
605,200850.5070767328
607,169494.44094582097
608,150075.89288625758
611,190516.36580641268
616,111996.69468229702
625,179296.1890983345
629,185067.6146669626
630,136807.7195013466
631,112033.10802422152
640,190281.36938476583
642,177473.66025123256
643,128799.15252094893
646,105584.36069337996
647,147073.75933471674
655,47287.803855334234
659,105240.72635887122
663,433686.7436127096
665,99732.67258145128
667,253479.84398931707
673,165175.8636908374
676,108731.40271446598
680,154748.22277046676
682,130804.92472331994
687,174009.40526637514
688,187114.81120325113
692,146110.5606988243
693,120044.52539769509
695,163655.44695030566
697,139909.59615942126
700,151145.18293100662
702,151269.44886721938
703,170907.55843108287
704,536287.108034335
712,74137.99105018967
713,531604.6754717875
717,294296.47789035033
720,219325.71904485725
721,485621.72900120984
726,192265.03397565254
733,112260.7765275039
736,119463.97379039339
738,102157.63705764264
741,137680.02329505913
743,447305.5747478327
745,117504.9155535679
750,170609.15564308464
756,90837.45925340091
757,160742.71966015833
758,615860.4674006134
760,494437.02773368347
765,117871.67663809379
775,131426.13157100914
776,126311.67509128165
780,181361.13471010627
783,165137.84702402024
790,110149.2819418452
795,70903.78205269395
796,110334.43587111757
797,160477.23726202844
798,125653.48726540065
804,212435.25823250282
805,221094.2618850462
806,252157.97848306046
808,163295.74842323014
814,169234.4445646174
818,292687.4759372066
821,284620.9285761808
822,313062.7305095745
825,270410.15628144995
827,236989.99500398774
830,210473.5107707136
834,213752.6135103024
835,179279.89676855836
842,140868.98847025397
845,222239.36037154472
852,224499.74607172728
857,117595.48358640357
858,134566.020058397
859,103268.76805374722
860,127192.31231823334
861,112536.76257825778
864,267110.8130061193
868,216697.14699887796
869,228359.09464749912
872,267211.9836106914
873,212451.52708320567
885,113596.18881362144
890,107766.69674987477
895,73913.1843556723
899,75909.67316385258
906,104373.4839364377
918,158051.25256521784
923,124422.81707243953
925,103403.77009345959
927,114231.14984826856
932,215141.82311127667
933,146732.11131809815
934,162550.83202546032
942,91210.9387425982
947,274800.97647971485
948,267542.8499852412
951,133665.94570022298
957,239305.74609710014
958,309674.52073234494
959,223945.43650912592
963,188015.45522891163
967,232306.76100200944
968,316161.942940857
971,194950.7079891577
972,170096.3499663407
976,74733.60027597587
978,60830.214107987704
979,551918.0914365905
984,546477.8196172123
986,154460.93854922376
991,228755.5295495529
996,186121.5793286127
1001,262698.42130902054
1007,220615.89048451954
1008,180809.37649225016
1009,216147.6088352886
1014,177944.42241675078
1022,231057.47679000368
1024,162052.84241942703
1027,137178.79547896018
1030,179247.33700343198
1032,154314.05430473448
1035,155635.38605372366
1042,122464.38287444762
1047,152011.88085860288
1050,98514.02036650758
1055,283325.7147436857
1059,362118.38305688405
1061,339851.9241804006
1064,391275.7959354555
1077,236526.5614969098
1081,236432.5908774418
1092,211869.67835358257
1093,193312.58010155687
1095,197251.15947144793
1099,264608.6556634797
1101,293249.797693276
1103,310860.9954923701
1109,239423.38773146225
1112,224036.1085290972
1113,278088.9127724831
1114,246090.71703168235
1116,274650.5321044596
1117,220689.25947542582
1119,280223.3165834186
1121,241101.22671430247
1122,215159.32075809035
1125,262197.3285641484
1137,182744.66671526703
1142,211610.53493181185
1144,194549.65235551642
1145,209918.92108187702
1147,185993.5889767301
1148,203285.15685561846
1149,173384.37653498826
1150,109628.2213773375
1153,101102.4895837422
1154,95641.33977949539
1159,334383.86221566313
1161,196296.7044542662
1167,176631.28622019058
1171,268100.6120221369
1174,192926.84780419103
1188,205390.73863031034
1189,180937.51800925078
1191,163461.94382233452
1195,142338.93182666576
1199,202491.8651479768
1201,188530.04295512717
1204,214306.41329624737
1211,144136.28200800295
1214,177219.77251383147
1219,128470.69870630297
1220,34202.18743842811
1227,194045.11141214555
1229,219004.53997165905
1231,134925.74122166686
1234,204544.54395918085
1235,107025.66048694965
1239,153323.32189701934
1240,163335.48779917337
1241,185999.0639488356
1246,90210.60388628875
1249,198948.19223759952
1250,128173.49710640448
1252,162863.54563221082
1259,210079.72068254882
1267,132977.4813623555
1269,122784.99328788754
1270,138119.36403815114
1272,107507.36945410304
1274,140001.2604214835
1276,134835.84422680928
1279,156271.0695623595
1281,185902.553060536
1286,148260.47228131496
1287,154123.4787525571
1290,72087.26517643912
1291,158866.00366816687
1297,169437.39380637262
1302,169748.42345026415
1303,-10743.967082970456
1312,100615.19902445872
1315,565365.9059141441
1322,43603.11918741689
1327,109073.48412028585
1331,121633.25292909474
1333,126284.1458036787
1334,137363.3631586857
1336,133206.59093503092
1341,120545.37297890353
1344,104893.84594010623
1347,153969.17703071889
1348,192134.90828261478
1353,173296.32029715707
1355,132460.02785807574
1356,120054.67161309064
1357,630402.4820752185
1361,142579.09729381278
1364,139118.34537346836
1368,578721.8848895738
1369,105214.1011247935
1371,150531.44976466667
1373,125306.4382193482
1374,97473.46043953337
1387,124310.57614634882
1388,539686.2587663133
1392,131357.62324414408
1394,145216.25862290367
1406,152631.06591966996
1407,208483.3377190719
1408,590722.6551042864
1409,154814.06409770207
1411,139515.17807976966
1412,541626.3181564987
1413,147218.82035952184
1414,98603.77461787265
1425,283519.50937853206
1430,187139.79015164697
1431,186439.7983874611
1435,215450.7125873472
1441,221101.71566345583
1444,224374.38954781042
1445,110078.91360588322
1446,105362.10300656693
1452,99983.52986709961
1453,98121.6643959239
1456,252097.58031263188
1457,247692.44261326652
1460,287406.8871339483
1463,284024.1366223037
1468,220411.4935585074
1471,194775.5116500758
1474,216290.92871909845
1475,215552.13675480557
1476,215143.93194382542
1478,225592.69373678486
1482,157093.4610882862
1483,157093.4610882862
1484,157093.4610882862
1485,156842.9868878299
1496,175562.0134757577
1497,132831.38288747813
1500,179255.7152870427
1506,546249.3062419266
1507,556152.6133487935
1509,119449.44955754059
1510,111708.36673716342
1513,107720.22884553533
1517,133563.335485915
1518,157192.2824904559
1523,174327.72452736538
1524,113614.99013445209
1526,140287.18232475998
1529,191290.3669674109
1531,157622.80677213316
1535,110708.49807873362
1536,132034.78631942713
1538,357357.9887602795
1540,229613.24012887012
1543,147248.74467093553
1545,131329.62666591007
1546,141877.8992457245
1557,85988.12147275775
1558,104002.3107439341
1559,50686.51654981027
1563,253919.23254519235
1568,167387.6530155933
1571,173477.73014903124
1578,148648.9374062869
1579,231010.33158449893
1584,237196.54438045892
1586,301133.01045241026
1604,110007.09956471674
1606,149785.77776435908
1610,173311.39914401184
1611,130709.24872578723
1618,170234.8026693907
1623,189340.60766113643
1624,195542.92160311446
1628,192193.72448991472
1633,234449.00920088057
1645,172332.03760007356
1649,217026.03410255324
1652,155816.54232589412
1653,165408.2140605885
1656,143669.51638796614
1662,189249.7279702251
1668,103447.93940191338
1670,95720.73039050568
1672,100611.87269078301
1673,156842.64994087242
1674,186003.8131924624
1677,133773.8582991151
1678,133773.8582991151
1679,125100.26914025932
1685,313313.72871850844
1692,370768.79344281123
1693,303771.7016436257
1696,375304.39524114574
1709,308925.4967012813
1711,295920.60928567575
1717,200226.94288563283
1718,200226.94288563283
1721,255158.7461946049
1722,234879.78578865947
1725,300078.420635971
1726,235066.79005229333
1730,175163.9052358224
1731,196051.49462588632
1733,194744.51973961
1737,205847.4808922304
1746,241124.68234525138
1747,192262.39344114863
1748,191791.0613633069
1749,222469.10711652957
1760,187181.35913652802
1761,462424.3295552735
1762,328418.7475233403
1768,456332.73914852215
1769,228710.34624286537
1770,283937.8475610485
1776,218927.34216889399
1781,365891.82527870394
1785,264140.283210369
1792,246222.4605392791
1798,293916.2660865502
1812,194289.74062140266
1814,218583.2990507292
1817,130343.6138478104
1818,208130.0064757189
1822,120446.4193731819
1823,115325.9556685868
1829,250461.69094756286
1838,210498.0044649444
1845,175885.03541466288
1851,215729.83818135125
1855,272147.1638343802
1856,170674.64153400148
1858,238098.4080546058
1865,224471.83457998405
1866,158849.05788923468
1867,175541.44691823478
1868,220697.54797479243
1876,116223.87229402289
1878,145982.43353634316
1879,142304.07271824393
1882,141429.80959256084
1883,125856.5634604587
1887,97635.7992286841
1895,155244.70138871015
1898,170868.04668955543
1904,457208.1730821051
1908,147565.09156450583
1917,141125.39900811482
1918,101805.29394453997
1920,122810.08106075699
1922,125750.05865258793
1923,145039.77252981917
1931,135379.50183575513
1935,121731.2679734597
1936,115654.57582689745
1939,101875.94173568886
1943,532997.3156256331
1944,133211.71294493938
1946,263494.4122301006
1952,72567.66940371768
1954,94415.51983150648
1958,125425.45081915782
1964,125388.9193977913
