Id,SalePrice
2,111417.4606931915
4,242012.9165924471
6,196341.06968079414
7,215757.41317495692
17,218657.2977167798
18,314799.68903627526
22,215592.70909180894
27,104139.96755397819
31,117664.27201968417
36,165774.95747892788
39,360455.2625408063
40,284957.17655256693
42,310963.8829145068
46,266369.38552991056
53,183533.62426411075
58,188880.53405895946
61,271985.97809800104
72,211932.77333888834
79,117861.29069895898
80,203507.1511634795
82,165219.1610378175
83,94983.39156665273
85,141976.7040136879
88,119199.02411246856
92,273914.37647657224
93,274394.10650082934
95,190848.48535502233
102,201724.82501054154
103,186407.9589920015
106,237626.43444786617
107,199108.2491991039
110,221454.8224592887
114,192363.262571242
116,181258.49207830426
117,159327.15716196052
118,139630.1572427981
125,182471.09849712966
126,161605.74892594304
127,123599.65702054858
128,216268.71715224977
134,142873.58885598183
135,195127.7495062573
137,264191.9003631605
143,126734.40653983713
147,130929.99755200569
148,193554.2772771754
150,104925.74535306351
156,136636.16860793307
157,112080.18862880081
159,154647.0924655531
161,268321.91261640535
167,130984.46127084544
170,152721.40316406693
171,87460.10600845375
175,97605.71421789793
179,137378.91309689102
181,108678.49838119319
186,217260.6077630985
193,199730.81458790659
194,70144.43324995242
206,139709.47150436058
208,160815.69936689464
210,171095.29991664013
211,105301.54938650485
212,123418.61291428289
214,101153.13342875442
215,152571.9457760214
217,139901.9799851546
222,132279.61945303343
227,153255.94066714292
228,164778.1728950422
233,230567.92157807137
235,124660.09932442174
238,123895.98138777437
241,168410.29395482328
252,191622.6044572332
253,193192.91788323325
256,150844.14929549344
257,142202.24488100663
258,201270.70350339293
259,189235.3820909037
261,151800.81330371444
263,113396.44690767022
266,227751.84622553625
267,224888.01597869516
270,159704.90256856426
271,236867.46072515784
276,117805.52402579933
285,159661.02621721075
288,56542.82408403506
289,137412.99928342798
290,124197.21415849087
291,138238.27923610163
292,127248.64401648784
293,199901.93908085115
294,221318.823165235
295,186662.93861216816
304,127742.68861442307
322,308588.42615412135
326,163803.2739217963
327,95420.58861687333
328,152371.07310424742
331,62983.92717623348
332,79888.54493335234
333,92399.12781485975
335,124631.70919286541
337,190844.26109374722
342,121311.17729783087
343,187324.6238585106
347,196696.67227276223
350,299410.8365440868
352,205701.8805793295
358,180357.69886396814
359,185025.61809111506
360,164876.27424705707
368,289347.3028536064
369,223866.91425888694
373,191711.7307616275
377,243642.71435727604
383,175783.13622261022
386,228880.6334651109
387,236596.25996444654
390,175404.47804401262
391,161350.45658145775
395,153122.35822897832
397,124103.20234861426
398,101916.92451294804
401,101854.00106612506
404,145475.72551065419
408,119486.49914567728
409,141772.52179128173
410,161156.94316615135
418,136884.31847435678
422,394642.1593893472
427,336701.9790919423
431,378952.7525447641
433,432235.4777769826
437,328026.7080827607
438,286176.10171392944
442,330015.7317632666
447,256514.90179697072
459,333963.53286011366
460,285318.7973814068
464,238096.36887117446
465,198495.26230677383
467,184491.21764501554
468,182978.61403422072
474,191327.54783010532
480,203183.61268352714
481,212574.3162725466
483,252705.39611457326
488,184882.59084037857
492,179286.88884221105
494,181042.78914350914
499,304022.22587169113
500,264868.7523354224
501,282784.8173350876
503,241331.04146722265
506,223177.71614312055
508,243749.77596407675
511,272884.66644424
515,242316.95061344316
519,238671.0370154641
521,259456.53220917936
530,226813.0493542875
532,213152.3365508779
534,181606.38155784036
540,175887.07498004127
541,119064.8633256366
551,155526.73958164293
552,182352.11201257037
554,107461.37517452946
555,112523.5559702609
556,125888.68077442302
557,125293.12810480129
565,224072.5613883085
566,271294.64188910514
567,175009.19108581115
569,226149.83126028863
570,203004.8390565227
574,236534.4138487273
575,285217.8915702807
576,234530.47154264114
577,197482.06512597264
578,239057.19046296316
583,224837.70393740432
584,224617.95126234135
585,159217.7020109326
587,197338.0857735337
593,221401.2127814545
597,217928.37266190545
598,188059.2621305016
599,162449.62677239714
600,108222.92158137221
605,167820.3322895402
607,158226.84489050187
608,159904.4712774377
611,193917.1806936986
616,119552.78511538042
625,184152.52766807948
629,173242.8953464334
630,137741.45167315856
631,127776.4374517526
640,202079.90115039813
642,174647.81501082648
643,131747.72544099932
646,108016.08767312444
647,157380.72969007946
655,65019.65046903677
659,105924.15467604213
663,38793.03697609404
665,100217.4328066702
667,227202.10436059456
673,137929.0166285888
676,132844.53289433796
680,147818.24476881832
682,124365.79357483517
687,152446.03869293543
688,171354.6774410724
692,129415.96786768595
693,117478.02869961399
695,173043.35486604398
697,124694.42963832806
700,160761.33310282172
702,160822.21443238237
703,167255.91179721282
704,102187.07407190479
712,88801.29885818683
713,119513.7107756706
717,247422.191871594
720,210972.0006061908
721,72606.43414848804
726,169758.64086228042
733,120195.08191666829
736,123484.82747935876
738,117092.20791020783
741,126035.46098385238
743,51087.28068884795
745,106001.59965592658
750,159289.52907760808
756,97479.033689381
757,145349.23953290746
758,166155.91873111133
760,78407.50856568094
765,155188.80900920663
775,124477.55937486712
776,116799.26463171322
780,170429.36855342222
783,204568.1869850004
790,107942.24914774836
795,75260.28020709132
796,133859.77503456624
797,158622.0620478141
798,119434.30836261064
804,211976.85302053136
805,222252.85769945054
806,244527.90434103436
808,138670.02262687706
814,171689.08609300127
818,281875.4419832672
821,274362.2092294146
822,319447.37466842064
825,275987.1680889157
827,242920.45573194668
830,201714.68120855794
834,221786.16745604196
835,187899.65885177557
842,134217.78263142973
845,205173.19980823377
852,212090.61770879463
857,127169.6290535634
858,123797.47512200965
859,116896.954462975
860,122319.04601811618
861,116947.64631938635
864,250040.69837078307
868,196851.29063698644
869,203828.29490971763
872,285165.8776881225
873,221407.04336544333
885,110607.93738341209
890,113354.01335846227
895,82296.74828526708
899,76418.5164443659
906,140266.90498320933
918,150075.7022501852
923,128132.8386856491
925,119268.72244764653
927,125395.3240730133
932,210213.0198473492
933,133571.19930380298
934,156602.75486280065
942,97345.4921728314
947,249017.26985536062
948,249162.7071337499
951,140193.267682485
957,253948.6258933692
958,295473.83397181524
959,212209.03742337806
963,186371.78006932294
967,213319.99803308476
968,306903.10465990164
971,160920.98352571164
972,175355.36349064784
976,90086.31956592381
978,79785.87477493989
979,102518.16460494036
984,100768.95771694831
986,151095.3161800776
991,214357.7216734518
996,222497.85177515895
1001,236728.13027002563
1007,207795.74942484387
1008,183521.10030624352
1009,215615.5710679519
1014,169559.05976670777
1022,217770.4526374894
1024,181568.6244897301
1027,131650.74857947277
1030,165652.45600150918
1032,157401.2317830452
1035,145689.93461108702
1042,132372.93735002115
1047,140288.28271098196
1050,103885.64159732933
1055,304709.5513898368
1059,386934.7189937017
1061,348050.80577230133
1064,425284.56402438716
1077,257234.21110519592
1081,253265.89363906306
1092,268566.3149100231
1093,192589.3739262536
1095,213699.49273161675
1099,271786.5258793548
1101,277302.4346922672
1103,288186.410203606
1109,251515.72098560084
1112,218549.12580416782
1113,246213.6835851599
1114,242254.05222860514
1116,247951.8232668017
1117,216430.7137014228
1119,285344.6603687525
1121,228830.7606322631
1122,207644.9940722467
1125,259466.47656917464
1137,170830.36161061178
1142,215120.2940932615
1144,193446.08089370967
1145,204932.87425344856
1147,192104.4008092963
1148,190063.0694965341
1149,170065.60648291177
1150,113654.53640490928
1153,111348.67303278064
1154,102158.12760655755
1159,330232.2719944147
1161,175815.27601990363
1167,176273.24496273516
1171,256092.11969530804
1174,193122.2404697416
1188,185117.6916900661
1189,173819.98044412397
1191,149102.5341946262
1195,128699.74712036914
1199,179082.13949604475
1201,196122.28622644156
1204,216489.74523106206
1211,148168.6352490386
1214,187841.84900600943
1219,131074.9707715701
1220,46972.14646072168
1227,182928.1427249181
1229,238980.59927321927
1231,134875.41296860366
1234,218965.79400061385
1235,120436.9999815182
1239,152618.3496598962
1240,159587.91205320228
1241,178709.96613915166
1246,101258.30824084015
1249,187690.37927335122
1250,120152.511559673
1252,146655.12165046617
1259,172073.5548701904
1267,121602.22402852713
1269,109949.38230717227
