Id,SalePrice
2,111846.73674847302
4,238551.8002036066
6,201195.00173917378
7,213864.39704109728
17,224252.66423342377
18,311494.16036026843
22,211323.50678071193
27,109003.47244039678
31,114051.52588597964
36,162904.9511622698
39,370746.26451139746
40,280127.9978809891
42,310080.48647314776
46,264966.3973602451
53,181327.05741219863
58,190908.74896862626
61,268866.0075716219
72,208620.07732504862
79,126405.46219550108
80,211218.6299895252
82,163270.1597509603
83,96363.21059073601
85,148841.43699466588
88,115183.10903133499
92,269516.7009087895
93,274466.60722380783
95,191316.924413951
102,195714.69064232928
103,184340.97674962715
106,241905.31640174903
107,200378.35501762514
110,224538.40206733253
114,192517.08026435017
116,184439.46576697577
117,162072.66074420698
118,136893.15261073445
125,178588.4709736833
126,161706.96629896795
127,132534.7310153345
128,211587.5014237744
134,134017.17273894395
135,196148.00779650663
137,270394.02521714114
143,133075.419698523
147,123710.98238671059
148,185647.73036613467
150,106578.59712223161
156,131844.0639978893
157,110440.60583912872
159,157541.28251878347
161,272073.9772538154
167,126634.03301703022
170,148760.2534151792
171,85982.19370300265
175,89852.63081709633
179,137143.9808605581
181,109010.96893053548
186,218065.20844162593
193,204637.51172740187
194,73668.99443811539
206,149098.2897390118
208,166389.67284124973
210,161769.0100759043
211,102423.36696046812
212,132966.75403041427
214,103484.66944236762
215,148931.71372166602
217,148688.1195446041
222,140282.04012612195
227,152259.90762020007
228,169721.09291525953
233,236044.35639510537
235,125922.70402681583
238,123099.67665683618
241,171328.61514172878
252,191845.4738402951
253,188179.08293226175
256,144954.01503476477
257,140501.21880277095
258,198800.62477667618
259,186484.89031043835
261,146213.3567588142
263,113295.07473957469
266,226374.92235736852
267,229966.87856348697
270,157725.07155909657
271,231576.34002030373
276,120505.07602839614
285,157310.1645698438
288,55087.03312989522
289,139012.94185200974
290,122645.16669127159
291,142955.22144664847
292,123521.0559690164
293,207355.32539965562
294,213201.6659892433
295,182258.79330775118
304,122918.21048623906
322,321221.6692217456
326,166867.25529403856
327,98425.40138220007
328,150161.46682357078
331,61051.08439409337
332,77422.17850322986
333,93359.01888388791
335,127660.43169700238
337,195472.55012264254
342,119078.91228858824
343,185498.05810813792
347,193474.89560981875
350,303825.9905337129
352,209590.53952650423
358,188653.5266948588
359,183894.7910956717
360,160416.94171205861
368,292124.6537171039
369,221954.83487797435
373,193523.29613894748
377,251118.1191142035
383,181725.00749589992
386,227362.24460492155
387,239975.96502564766
390,173127.7571257674
391,158098.29978917062
395,157314.25528264814
397,116484.6782792611
398,105265.95858228451
401,101923.32804067212
404,146058.32103257347
408,121632.07504321088
409,141850.09104437358
410,163717.80310030247
418,141039.34013743734
422,402552.0994614613
427,340029.2190141032
431,388212.77338089433
433,446747.7050574423
437,329414.820695649
438,284130.1285057062
442,343060.3546686984
447,251511.70090074278
459,345861.87111737987
460,295332.2251927309
464,234383.2012432199
465,198166.38735702436
467,182539.6682107509
468,183452.46230848762
474,188442.11304522562
480,207944.3920447115
481,209695.37925496115
483,249621.6294165214
488,182854.62527112546
492,177247.8622215503
494,179744.9621432646
499,305620.4345557139
500,264086.6805995088
501,280155.5994297734
503,242205.40222134057
506,224934.70667075075
508,241576.0240256685
511,266623.0525163254
515,245834.12222899927
519,236915.9803344129
521,257755.6762294768
530,229363.22262933827
532,216133.36939435056
534,179227.77309523465
540,178681.82561398007
541,119452.92599823885
551,154410.86564573634
552,182515.72892449878
554,106081.0970631392
555,108999.49536662386
556,127078.76126593119
557,119007.59713459527
565,230225.17336829158
566,273466.42078882887
567,170050.6988970898
569,221225.47907782695
570,195678.31676675612
574,234818.53792687296
575,301381.0757211322
576,236167.55888676725
577,205201.41157766012
578,236406.41407334025
583,223468.13801418198
584,233235.56495525385
585,166293.40807561344
587,190886.44531268417
593,220746.49175513873
597,213006.5897243506
598,179987.41550430574
599,162856.81086264376
600,102133.18724998855
605,164804.8890314683
607,160992.409753963
608,154200.71333493933
611,193296.20861532283
616,116512.72398680507
625,174603.40287209407
629,164551.37640399917
630,137953.4388673508
631,127797.78627952537
640,195678.67486401007
642,168376.99652413884
643,124603.35131017689
646,106624.87056634517
647,156195.89220701344
655,59937.80909209885
659,110317.56744540157
663,42400.26470459334
665,100016.11331694748
667,225825.04281144694
673,138361.90605738794
676,125753.11780628201
680,148265.48205854464
682,125938.93143973756
687,159437.84838112793
688,170408.95198026544
692,133009.175580804
693,116566.03344474547
695,169540.77536004537
697,129169.9536676401
700,163001.85552373622
702,154691.12030505063
703,164321.45183455944
704,100552.26647554501
712,84183.5598386064
713,118892.835932479
717,256664.60826808726
720,208977.70989423944
721,66466.11886705644
726,169862.6260815938
733,116911.27160320396
736,121835.07228565181
738,108658.62194392248
741,129343.43059175415
743,55417.830282931915
745,104248.98868404108
750,155468.85094511847
756,96667.73242582323
757,146005.5508281747
758,167822.2933506706
760,77907.22116673028
765,154573.47980883555
775,126292.04926074727
776,117266.50680853799
780,167665.75462775014
783,202151.62015878223
790,108127.50580280239
795,73911.46389890742
796,131291.03009854723
797,157880.1596948636
798,119630.06770093949
804,212124.95176069182
805,228960.8728420476
806,243266.58874189155
808,141343.99691665673
814,169267.8039214731
818,286160.04784490285
821,271323.31475291867
822,328160.781725034
825,273204.56942050846
827,238460.79790112388
830,198869.419911572
834,222350.49107164924
835,201239.49547627382
842,130694.56370525248
845,202781.51297980628
852,206210.72137171112
857,119379.99038312142
858,131620.0418843875
859,111729.9268585057
860,125516.77047493216
861,116947.50681785191
864,250419.9418563731
868,193383.7242781741
869,209201.7681131293
872,283935.1057506836
873,215908.006968093
885,109783.6038064158
890,112240.27295572776
895,81223.6252489707
899,72288.12179287965
906,133772.33467456268
918,147642.94365279318
923,135885.07513693266
925,118585.83825662965
927,119649.49176627817
932,202261.90060030867
933,140094.18948094232
