Id,SalePrice
2,131933.0982624241
4,271980.5519559517
6,208056.56188906962
7,230596.10450610128
17,220843.14824576792
18,310305.4986982984
22,226904.6619128571
27,120957.5771125903
31,106962.54858833263
36,179077.6979992742
39,353662.92138625844
40,279063.5929407066
42,310279.1912022601
46,269010.4206187758
53,195303.1877671637
58,199649.33683959648
61,279376.81006242253
72,224413.93617158307
79,130648.63634908263
80,218837.73971166898
82,174090.4592715486
83,105132.62040913187
85,150933.97173615612
88,134719.49448672065
92,283490.2972592543
93,276373.5297812113
95,207223.50082384297
102,218011.06923603607
103,204871.4276490132
106,260972.3794337284
107,202823.37762165215
110,240565.49028616748
114,224733.22278427408
116,177729.7004855692
117,152028.34237142716
118,145732.54182218463
125,192830.61530011025
126,178305.8302907667
127,144011.1759665306
128,215767.75555672002
134,147272.8983430657
135,197055.2891570392
137,267487.2897255615
143,141748.17503839123
147,135177.10970071188
148,195095.8393407403
150,133076.05377370777
156,141957.4630978916
157,126727.8599889165
159,154668.5438772556
161,261367.87485023018
167,137165.82193829684
170,156861.48680218356
171,78235.65542484609
175,121649.1387840978
179,142533.20608211507
181,107166.6564685559
186,226101.97478928659
193,176435.60646723057
194,72072.88035205289
206,139192.4018214665
208,171224.55802992606
210,189442.4323303431
211,126474.07385365514
212,121430.31446566264
214,100629.41065943225
215,175439.06827995565
217,163000.02866874903
222,154193.4525001059
227,159814.54948179843
228,177414.75646256257
233,227956.4663455191
235,166131.94037304175
238,144909.0124427309
241,184315.35566831136
252,204083.28108263176
253,207815.92991844096
256,154808.5402134441
257,156826.2875583363
258,213838.49423179595
259,197467.35400410165
261,151361.5731827529
263,124180.39520121459
266,250069.11654683884
267,243694.87298859487
270,155161.59040143096
271,251380.83400162286
276,129486.78475625868
285,153069.0617800427
288,78347.05498626307
289,160436.06036685265
290,134940.3982883777
291,173674.17131839998
292,145323.18858111018
293,219717.26789807808
294,225425.11783892888
295,194273.21182643378
304,128428.15743590874
322,323080.75306626793
326,191056.4798565451
327,92988.7500289953
328,155710.77454296517
331,76579.20069488045
332,80446.84131111193
333,90309.48405377565
335,127019.99094634553
337,245514.8930444518
342,133495.07559515227
343,196988.5110831057
347,195755.3073520911
350,296653.9486014904
352,224993.84651501215
358,196148.99462672076
359,206639.66020186828
360,178952.31052352843
368,293577.3716758059
369,236255.4260517639
373,193387.85210664792
377,233908.85848253866
383,206069.14521450418
386,239278.93953712936
387,244185.0040404658
390,188887.5462000504
391,171884.86895785207
395,155915.0755596645
397,141455.40668332166
