Id,SalePrice
2,133592.6057346607
4,274219.4163203465
6,209567.74237917567
7,232282.13427608868
17,222102.96404421484
18,312573.4023571046
22,228345.21961782128
27,122460.88026331583
31,108429.08650714072
36,180679.05509666292
39,356055.7362377418
40,280425.8763396117
42,312728.3767210826
46,270117.4690494393
53,196665.36800394108
58,201164.7271119402
61,281408.42068463395
72,225722.437083117
79,132344.24642918102
80,220472.33155803918
82,175692.75694715627
83,106429.88384606618
85,152361.92645123927
88,136324.73533108
92,285277.19488360087
93,278209.1022536204
95,209662.07974157776
102,219626.57893072773
103,206796.2750636693
106,262868.1237431944
107,204936.18516182137
110,241976.1252373972
114,226202.85171958883
116,179599.1458002829
117,153949.37524298235
118,147109.21492713824
125,194368.37911032594
126,178938.97624428166
127,145409.87517076224
128,217273.89681790458
134,148390.99411317968
135,198626.83181353594
137,268866.15835813584
143,143255.062572374
147,136511.87752805892
148,196594.84506720735
150,135662.79161935134
156,143395.55214732722
157,128467.97980280855
159,156636.04033699058
161,262677.6445639091
167,138622.23839480273
170,157495.78495398234
171,79156.68815172714
175,122424.52587270469
179,145054.15227513094
181,108336.47406995427
186,228055.76021900633
193,178016.02349683887
194,73201.16612619282
206,140507.5955464957
208,172420.41221320524
210,190295.07918301222
211,128972.9244125091
212,122934.16074321838
214,102203.65633864875
215,177122.22886614106
217,163955.13003482725
222,155471.37961645902
227,161437.3584403389
228,179055.01362676994
233,230030.91834918282
235,167965.01813185422
238,146409.10649490374
241,185705.02782631942
252,205802.15045721902
253,209149.81212036096
256,156361.04824858462
257,158527.675971746
258,215654.5049957242
259,199111.3372104386
261,153074.25914849644
263,125805.50078817309
266,251789.63599949318
267,245359.32851109054
270,156763.70560393317
271,252718.09683696882
276,130737.67058485531
285,153886.3123914723
288,79516.17916815612
289,161818.91725927388
290,136808.2097746021
291,174951.67460493647
292,147027.4045199691
293,221202.47564518912
294,226852.86169847584
295,195508.83982020358
304,130075.44947556344
322,325706.1937446819
326,192196.5363110425
327,94310.79912198544
328,156975.0921875491
331,77898.3764746122
332,81908.76862032585
333,91855.2041189283
335,128350.17798626336
337,247020.30010935233
342,135141.50073210738
